source_package,benchmark,memory_system,scope,model_label,model,s,s_label,dataset_name,task_id,question_type,trial,retrieval_calls,retrieved_sessions,react_steps,success,f1,llm_judge,response_duration_ms,search_duration_ms,total_duration_ms,context_tokens,total_cost_usd,context_ok,source_trace_file,pass_at_b1,budget_exhaustion_b1,wrong_within_budget_b1,failure_mode_b1,pass_at_b2,budget_exhaustion_b2,wrong_within_budget_b2,failure_mode_b2,pass_at_b3,budget_exhaustion_b3,wrong_within_budget_b3,failure_mode_b3,pass_at_b4,budget_exhaustion_b4,wrong_within_budget_b4,failure_mode_b4,pass_at_b5,budget_exhaustion_b5,wrong_within_budget_b5,failure_mode_b5,pass_at_b6,budget_exhaustion_b6,wrong_within_budget_b6,failure_mode_b6
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0035,locomo_g09_q0035,locomo-multi-hop,1,1,12,2,1,0.0,1,3390.0,13750.0,17140.0,1452,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0030,locomo_g09_q0030,locomo-multi-hop,1,1,14,2,1,0.0,1,3500.0,12560.0,16070.0,1338,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0056,locomo_g04_q0056,locomo-multi-hop,1,1,14,2,1,0.0,1,2820.0,13390.0,16220.0,1314,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0062,locomo_g04_q0062,locomo-multi-hop,1,1,9,2,1,0.0,1,3410.0,13040.0,16450.0,1325,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0048,locomo_g01_q0048,locomo-multi-hop,1,1,12,2,1,0.0,1,3750.0,13080.0,16830.0,1310,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0052,locomo_g01_q0052,locomo-multi-hop,1,1,7,2,1,0.0,1,2380.0,9700.0,12090.0,1296,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0032,locomo_g06_q0032,locomo-multi-hop,1,1,11,2,1,0.0,1,3430.0,14010.0,17440.0,1370,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0041,locomo_g10_q0041,locomo-multi-hop,1,1,10,2,1,0.0,1,3180.0,13560.0,16740.0,1250,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0031,locomo_g03_q0031,locomo-multi-hop,1,1,14,2,1,0.0,1,3940.0,12340.0,16280.0,1364,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0033,locomo_g09_q0033,locomo-multi-hop,1,1,12,2,1,0.0,1,2660.0,13470.0,16140.0,1156,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0033,locomo_g10_q0033,locomo-multi-hop,1,1,14,2,1,0.0,1,2030.0,14830.0,16860.0,1296,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0037,locomo_g06_q0037,locomo-multi-hop,1,1,4,2,1,0.0,1,2850.0,13400.0,16250.0,1261,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0034,locomo_g09_q0034,locomo-multi-hop,1,1,11,2,1,0.0,1,3140.0,12920.0,16060.0,1306,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0038,locomo_g03_q0038,locomo-multi-hop,1,1,12,2,1,0.0,1,3290.0,13950.0,17240.0,1320,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0034,locomo_g03_q0034,locomo-multi-hop,1,1,7,2,1,0.0,1,3800.0,12130.0,15920.0,1193,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0088,locomo_g08_q0088,locomo-multi-hop,1,1,15,2,1,0.0,1,2010.0,13130.0,15140.0,1315,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0046,locomo_g10_q0046,locomo-multi-hop,1,1,11,2,1,0.0,1,3590.0,13170.0,16760.0,1162,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0060,locomo_g04_q0060,locomo-multi-hop,1,1,12,2,1,0.0,1,2580.0,14080.0,16660.0,1182,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0037,locomo_g05_q0037,locomo-multi-hop,1,1,12,2,1,0.0,1,2320.0,14110.0,16430.0,1333,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0033,locomo_g06_q0033,locomo-multi-hop,1,1,9,2,1,0.0,1,2950.0,16060.0,19010.0,1347,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0041,locomo_g06_q0041,locomo-multi-hop,1,1,11,2,1,0.0,1,2450.0,15660.0,18120.0,1389,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0037,locomo_g03_q0037,locomo-multi-hop,1,1,14,2,1,0.0,1,2900.0,15420.0,18310.0,1444,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0031,locomo_g05_q0031,locomo-multi-hop,1,1,9,2,1,0.0,1,2850.0,15280.0,18130.0,1315,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0055,locomo_g07_q0055,locomo-multi-hop,1,1,11,2,1,0.0,1,3290.0,13670.0,16960.0,1290,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0049,locomo_g01_q0049,locomo-multi-hop,1,1,11,2,1,0.0,1,4140.0,13920.0,18050.0,1221,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0061,locomo_g07_q0061,locomo-multi-hop,1,1,11,2,1,0.0,1,2990.0,15120.0,18110.0,1315,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0037,locomo_g09_q0037,locomo-multi-hop,1,1,9,2,1,0.0,1,3180.0,15180.0,18360.0,1314,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0042,locomo_g05_q0042,locomo-multi-hop,1,1,15,2,1,0.0,1,2900.0,15300.0,18200.0,1316,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0040,locomo_g06_q0040,locomo-multi-hop,1,1,10,2,0,0.0,0,4070.0,13540.0,17610.0,1446,0.0011,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0043,locomo_g05_q0043,locomo-multi-hop,1,1,9,2,1,0.0,1,4640.0,15360.0,20010.0,1323,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0057,locomo_g01_q0057,locomo-multi-hop,1,1,12,2,0,0.0,0,4200.0,13950.0,18150.0,1312,0.0013,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0059,locomo_g04_q0059,locomo-multi-hop,1,1,12,2,0,0.0,0,3420.0,14220.0,17640.0,1247,0.0012,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0084,locomo_g08_q0084,locomo-multi-hop,1,1,13,2,1,0.0,1,3330.0,15910.0,19240.0,1271,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0087,locomo_g08_q0087,locomo-multi-hop,1,1,13,2,0,0.0,0,3980.0,14240.0,18220.0,1182,0.0011,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0050,locomo_g07_q0050,locomo-multi-hop,1,1,14,2,1,0.0,1,4410.0,16390.0,20800.0,1325,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0033,locomo_g03_q0033,locomo-multi-hop,1,1,9,2,1,0.0,1,2940.0,18070.0,21010.0,1444,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0036,locomo_g05_q0036,locomo-multi-hop,1,1,11,2,1,0.0,1,3680.0,15570.0,19250.0,1144,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0053,locomo_g01_q0053,locomo-multi-hop,1,2,9,3,1,0.0,1,2960.0,21720.0,24680.0,1578,0.0021,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0054,locomo_g04_q0054,locomo-multi-hop,1,2,13,3,0,0.0,0,3200.0,21770.0,24970.0,1639,0.0023,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0086,locomo_g08_q0086,locomo-multi-hop,1,2,15,3,1,0.0,1,3590.0,22450.0,26040.0,1844,0.0024,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0052,locomo_g07_q0052,locomo-multi-hop,1,2,17,3,0,0.0,0,4210.0,23150.0,27360.0,1580,0.0022,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0036,locomo_g03_q0036,locomo-multi-hop,1,2,11,3,1,0.0,1,2820.0,28540.0,31360.0,1623,0.0025,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0042,locomo_g10_q0042,locomo-multi-hop,1,3,19,4,1,0.0,1,3780.0,31160.0,34930.0,1669,0.0034,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0039,locomo_g05_q0039,locomo-multi-hop,1,3,15,4,1,0.0,1,4350.0,36670.0,41020.0,1741,0.0035,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0057,locomo_g07_q0057,locomo-multi-hop,1,3,13,4,1,0.0,1,3370.0,39400.0,42770.0,1498,0.0037,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0056,locomo_g01_q0056,locomo-multi-hop,1,5,10,6,0,0.0,0,3470.0,45610.0,49090.0,1712,0.0058,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0061,locomo_g01_q0061,locomo-multi-hop,1,1,7,2,1,0.0,1,2000.0,12540.0,14540.0,1165,0.0009,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0043,locomo_g06_q0043,locomo-multi-hop,1,1,10,2,1,0.0,1,1820.0,13190.0,15010.0,1324,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0075,locomo_g04_q0075,locomo-multi-hop,1,1,12,2,0,0.0,0,2520.0,12800.0,15320.0,1219,0.0012,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0043,locomo_g03_q0043,locomo-multi-hop,1,1,11,2,0,0.0,0,1730.0,12250.0,13990.0,1409,0.001,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0058,locomo_g05_q0058,locomo-multi-hop,1,1,6,2,1,0.0,1,3850.0,13290.0,17130.0,1364,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0054,locomo_g10_q0054,locomo-multi-hop,1,1,10,2,1,0.0,1,2590.0,13080.0,15670.0,1290,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0038,locomo_g09_q0038,locomo-multi-hop,1,1,14,2,0,0.0,0,2740.0,13000.0,15740.0,1479,0.0011,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0041,locomo_g03_q0041,locomo-multi-hop,1,1,15,2,1,0.0,1,2370.0,12320.0,14690.0,1212,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0050,locomo_g09_q0050,locomo-multi-hop,1,1,12,2,1,0.0,1,2720.0,11440.0,14160.0,1443,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0053,locomo_g05_q0053,locomo-multi-hop,1,1,13,2,1,0.0,1,2960.0,13080.0,16040.0,1397,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0071,locomo_g04_q0071,locomo-multi-hop,1,1,11,2,1,0.0,1,2890.0,13060.0,15950.0,1456,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0051,locomo_g09_q0051,locomo-multi-hop,1,1,10,2,1,0.0,1,2590.0,11720.0,14310.0,1236,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0071,locomo_g01_q0071,locomo-multi-hop,1,1,13,2,1,0.0,1,3160.0,12680.0,15840.0,1327,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0050,locomo_g06_q0050,locomo-multi-hop,1,1,12,2,1,0.0,1,2320.0,12250.0,14580.0,1471,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0050,locomo_g10_q0050,locomo-multi-hop,1,1,13,2,1,0.0,1,2620.0,13060.0,15680.0,1457,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
