source_package,benchmark,memory_system,scope,model_label,model,s,s_label,dataset_name,task_id,question_type,trial,retrieval_calls,retrieved_sessions,react_steps,success,f1,llm_judge,response_duration_ms,search_duration_ms,total_duration_ms,context_tokens,total_cost_usd,context_ok,source_trace_file,pass_at_b1,budget_exhaustion_b1,wrong_within_budget_b1,failure_mode_b1,pass_at_b2,budget_exhaustion_b2,wrong_within_budget_b2,failure_mode_b2,pass_at_b3,budget_exhaustion_b3,wrong_within_budget_b3,failure_mode_b3,pass_at_b4,budget_exhaustion_b4,wrong_within_budget_b4,failure_mode_b4,pass_at_b5,budget_exhaustion_b5,wrong_within_budget_b5,failure_mode_b5,pass_at_b6,budget_exhaustion_b6,wrong_within_budget_b6,failure_mode_b6
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_17_a0301,66f24dbb,single-session-user,1,1,0,3,1,0.2,1,9903.294,7447.802,17351.096,2289,0.000299,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_17_a0423,66f24dbb,single-session-user,1,1,0,3,1,0.193548,1,8445.804,7720.032,16165.836,2240,0.0003,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_17_a0470,66f24dbb,single-session-user,1,1,0,3,1,0.193548,1,13104.8,8146.432,21251.232,2253,0.000202,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_18_a0160,ad7109d1,single-session-user,1,1,0,2,0,0.0,0,6443.385,8012.936,14456.321,1875,0.00019,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_18_a0231,ad7109d1,single-session-user,1,1,0,2,0,0.0,0,4995.607,7867.826,12863.433,1025,0.000188,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_18_a0375,ad7109d1,single-session-user,1,1,0,2,0,0.0,0,6384.789,7962.463,14347.252,1047,0.000185,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_19_a0004,af8d2e46,single-session-user,1,1,0,3,1,0.027778,1,12143.25,7793.43,19936.68,2527,0.000359,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_1_a0078,e47becba,single-session-user,1,1,0,2,0,0.0,0,5801.602,7559.587,13361.189,1758,0.000179,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_1_a0198,e47becba,single-session-user,1,1,0,2,0,0.0,0,6021.284,7780.006,13801.29,1806,0.000179,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_21_a0035,c8c3f81d,single-session-user,1,1,0,4,1,0.05,1,10958.881,7708.852,18667.733,3222,0.00032,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_21_a0200,c8c3f81d,single-session-user,1,1,0,4,1,0.05,1,13714.746,7330.394,21045.14,3228,0.000323,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_21_a0269,c8c3f81d,single-session-user,1,1,0,4,1,0.047619,1,13393.113,7315.806,20708.919,3226,0.000313,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_21_a0379,c8c3f81d,single-session-user,1,2,0,5,1,0.057143,1,14303.919,15962.549,30266.468,3347,0.000294,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_22_a0108,8ebdbe50,single-session-user,1,1,0,3,1,0.2,1,8613.208,8274.919,16888.127,2002,0.000291,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_22_a0253,8ebdbe50,single-session-user,1,1,0,3,1,0.093023,1,9815.96,9021.127,18837.087,2675,0.000323,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_22_a0314,8ebdbe50,single-session-user,1,1,0,3,1,0.2,1,10607.693,8328.138,18935.831,1952,0.000276,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_22_a0365,8ebdbe50,single-session-user,1,1,0,3,1,0.097561,1,9508.324,8101.466,17609.79,2625,0.000318,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_23_a0449,6b168ec8,single-session-user,1,1,0,3,1,0.083333,1,8536.896,8375.878,16912.774,2577,0.000189,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_24_a0243,75499fd8,single-session-user,1,1,0,3,0,0.0,0,9089.229,7995.298,17084.527,1264,0.000197,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_27_a0024,0862e8bf,single-session-user,1,1,0,3,1,0.117647,1,7128.567,7988.075,15116.642,2340,0.000191,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_27_a0107,0862e8bf,single-session-user,1,1,0,3,1,0.117647,1,8437.144,8328.564,16765.708,1018,0.000224,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_27_a0261,0862e8bf,single-session-user,1,1,0,3,1,0.125,1,7304.872,8278.513,15583.385,1028,0.000248,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_27_a0406,0862e8bf,single-session-user,1,1,0,3,1,0.117647,1,9845.414,8228.915,18074.329,2342,0.000186,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_27_a0407,0862e8bf,single-session-user,1,1,0,3,1,0.117647,1,7293.775,8540.554,15834.329,1018,0.000186,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_ssu/lm_2_a0448,118b2229,single-session-user,1,1,0,3,1,0.347826,1,6966.056,7998.957,14965.013,2623,0.000193,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_100_a0074,gpt4_2c50253f,temporal-reasoning,1,1,0,4,0,0.017544,0,11454.853,7267.355,18722.208,3429,0.000247,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_100_a0422,gpt4_2c50253f,temporal-reasoning,1,1,0,3,0,0.054054,0,7714.93,8940.405,16655.335,2637,0.000319,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_103_a0058,gpt4_9a159967,temporal-reasoning,1,1,0,2,0,0.0,0,7035.835,8203.162,15238.997,1895,0.000338,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_103_a0125,gpt4_9a159967,temporal-reasoning,1,1,0,4,0,0.0,0,12784.379,8313.437,21097.816,3107,0.000344,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_103_a0153,gpt4_9a159967,temporal-reasoning,1,1,0,5,0,0.027027,0,49411.344,7321.051,56732.395,4140,0.000343,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_103_a0155,gpt4_9a159967,temporal-reasoning,1,1,0,2,0,0.0,0,7968.447,66734.28,74702.727,315,0.000191,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_103_a0244,gpt4_9a159967,temporal-reasoning,1,1,0,2,0,0.021505,0,7158.432,8161.799,15320.231,1928,0.000225,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_103_a0404,gpt4_9a159967,temporal-reasoning,1,1,0,5,0,0.025974,0,15892.885,7225.738,23118.623,3787,0.000361,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_105_a0001,gpt4_8c8961ae,temporal-reasoning,1,1,0,3,0,0.098039,0,9245.539,7897.85,17143.389,2664,0.000357,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_105_a0014,gpt4_8c8961ae,temporal-reasoning,1,2,0,5,1,0.075758,1,13648.583,14890.123,28538.706,2455,0.000361,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_105_a0451,gpt4_8c8961ae,temporal-reasoning,1,2,0,5,1,0.119048,1,12146.184,15897.588,28043.772,3975,0.000346,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_106_a0023,gpt4_d9af6064,temporal-reasoning,1,1,0,4,0,0.036036,0,11820.352,7311.891,19132.243,2789,0.000359,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_106_a0496,gpt4_d9af6064,temporal-reasoning,1,1,0,5,0,0.072727,0,10505.672,7783.927,18289.599,2902,0.000271,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_110_a0449,a3045048,temporal-reasoning,1,2,0,5,1,0.094118,1,12270.675,16544.748,28815.423,4499,0.000351,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_113_a0200,gpt4_88806d6e,temporal-reasoning,1,1,0,4,0,0.012987,0,12949.742,8059.043,21008.785,5614,0.00041,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_113_a0215,gpt4_88806d6e,temporal-reasoning,1,2,0,5,1,0.030769,1,18151.78,15500.506,33652.286,3903,0.000269,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_113_a0492,gpt4_88806d6e,temporal-reasoning,1,1,0,4,1,0.03125,1,10714.292,7975.755,18690.047,2715,0.000302,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_118_a0355,6613b389,temporal-reasoning,1,3,0,7,0,0.0,0,19029.266,24324.654,43353.92,7263,0.0003,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_124_a0009,gpt4_5438fa52,temporal-reasoning,1,2,0,5,0,0.048193,0,11044.719,17106.68,28151.399,4348,0.000278,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_12_a0051,gpt4_e072b769,temporal-reasoning,1,1,0,3,1,0.171429,1,9407.773,7464.481,16872.254,2107,0.000348,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_12_a0287,gpt4_e072b769,temporal-reasoning,1,1,0,3,1,0.171429,1,7919.597,7839.231,15758.828,2110,0.000353,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_12_a0391,gpt4_e072b769,temporal-reasoning,1,1,0,3,1,0.171429,1,9390.143,6816.544,16206.687,2111,0.000341,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_130_a0124,982b5123_abs,temporal-reasoning,1,1,0,3,0,0.25,0,8419.085,8618.218,17037.303,2137,0.000371,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_130_a0152,982b5123_abs,temporal-reasoning,1,1,0,3,0,0.25,0,10047.721,7092.213,17139.934,2149,0.000387,1,qwen235b_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_130_a0284,982b5123_abs,temporal-reasoning,1,1,0,3,1,0.253521,1,11072.904,7429.808,18502.712,2133,0.000326,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_130_a0374,982b5123_abs,temporal-reasoning,1,1,0,3,1,0.25,1,9475.19,7569.839,17045.029,2147,0.000357,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_130_a0382,982b5123_abs,temporal-reasoning,1,1,0,3,1,0.26506,1,8452.523,7158.017,15610.54,2156,0.000352,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_130_a0393,982b5123_abs,temporal-reasoning,1,1,0,2,1,0.273973,1,7297.655,7863.311,15160.966,1886,0.000358,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_132_a0018,gpt4_c27434e8_abs,temporal-reasoning,1,2,0,4,1,0.228571,1,10596.154,14714.127,25310.281,4684,0.000374,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_132_a0261,gpt4_c27434e8_abs,temporal-reasoning,1,2,0,4,1,0.297297,1,10919.76,16273.424,27193.184,4640,0.000353,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_132_a0489,gpt4_c27434e8_abs,temporal-reasoning,1,2,0,4,1,0.309859,1,10128.164,15396.141,25524.305,4650,0.000356,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_132_a0491,gpt4_c27434e8_abs,temporal-reasoning,1,2,0,4,1,0.210526,1,10298.343,15386.376,25684.719,4694,0.000368,1,qwen235b_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
qwen_openclaw_longmemeval,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,qwen3-235b-a22b-instruct-2507,200,s200,s200/longmem_tr/lm_16_a0480,gpt4_6dc9b45b,temporal-reasoning,1,1,0,3,1,0.097561,1,8548.953,7282.202,15831.155,2066,0.000334,1,qwen235b_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
